timestamp,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,compass
17234847.31,3.138874054,14.67553043,0.040703274,9.294133186,-0.010944453,-0.011896638,0.006784427
17234847.32,3.138852119,11.54747677,-0.047847532,9.665226936,-0.00367231,-0.002552359,0.006805297
17234847.32,3.138874054,10.06447411,0.048089847,9.853219986,0.002181338,-0.001967535,-0.005013234
17234847.34,3.138874054,8.563355446,0.024126403,9.948012352,0.000182424,-0.005488342,0.005368374
17234847.36,3.138874054,8.188102722,-0.017081982,9.79569149,0.001769104,-0.00731399,0.000270873
17234847.4,3.138874054,7.731667042,0.061736602,9.664189339,0.003267724,-0.003256619,0.003218498
17234847.42,3.138874054,6.44858551,-0.001857392,9.824591637,-0.010858352,0.001673308,0.001610834
17234847.42,3.138874054,5.768520355,0.056416903,9.832896233,0.004694959,0.004668085,-0.010154543
17234847.46,3.138874054,5.209032059,0.034904957,9.825209618,0.004626792,0.002104323,-0.003323815
17234847.48,3.138895988,4.808789253,-0.026136715,9.828225136,-0.004911841,0.006984762,0.001390297
17234847.48,3.138874054,-7.231937408,0.000510559,9.820209503,-0.000127137,0.007355357,0.000524121
17234848.22,3.138895988,8.182059288,0.000310705,9.802366257,-0.004589944,-0.008118039,-0.000364861
17234848.26,3.138895988,2.760218859,-0.004202778,9.825805664,0.002007851,-5.44E-05,-0.001736261
17234848.27,3.138895988,2.342255831,0.087024786,9.93933773,0.010656537,-0.006666671,0.003947439
17234848.28,3.138895988,3.150473595,0.089209087,9.566505432,0.002738253,-0.000320477,-0.003258714
17234848.28,3.138874054,2.992042303,-0.151227221,9.518614769,5.12E-05,0.005878043,0.008525599
17234848.31,3.138895988,2.50561285,0.027607432,9.767613411,0.003712363,-0.000129334,-0.001671374
17234848.31,3.138895988,2.503926516,-0.03250413,9.838891029,-0.011181158,0.003336465,0.007213983
17234848.32,3.138895988,2.504900694,0.007663904,9.780015945,0.0058702,-0.004610894,0.005188184
17234848.34,3.138895988,2.443826437,0.047357846,9.811215401,0.000243267,0.000144524,0.002829144
17234848.44,3.138830423,2.415820122,-0.000317475,9.800560951,0.00149113,0.002902175,-0.002313244
17234848.44,3.138874054,2.180370569,0.006531242,9.93448925,-0.004354486,0.001033255,0.001931486
17234848.45,3.138874054,3.793871641,-0.149031281,9.361512184,0.000391186,-0.003531854,-0.001309265
17234848.45,3.138874054,2.180720329,-0.073374614,9.921991348,-0.002045073,-0.00209705,-0.005108966
17234848.47,3.138874054,2.668250322,0.008094132,9.567764282,-0.001619923,0.01463854,-0.005435295
17234848.5,3.138852119,2.343536377,-0.012935885,9.779315948,0.000227009,0.00259392,0.002751508
17234848.52,3.138874054,2.119243145,0.006566152,9.955836296,0.003096271,0.008860532,-0.00529839
17234848.54,3.138852119,2.506278753,0.007487012,9.632716179,0.00339385,-0.004533247,-0.007397677
17234848.56,3.138852119,2.282227755,-0.013111317,9.822465897,0.002387274,-0.003345702,-0.011902859
17234848.58,3.138852119,2.302136421,-0.012983404,9.81996727,0.00392566,0.002544483,-0.001034407
17234848.58,3.138852119,2.202229738,0.026617238,9.812255859,0.001095881,-0.005234522,-0.00567951
17234848.6,3.138852119,2.118633747,-0.033470631,9.974190712,-0.002828637,0.004246194,0.000139655
17234848.62,3.138852119,2.446445942,-0.012624573,9.615756989,0.001669559,0.003759364,-0.003064786
17234848.64,3.138874054,2.098632813,-0.013521902,9.960402489,0.006669328,-0.004108845,0.004831068
17234848.74,3.138874054,2.318374634,0.004539963,9.747181892,-0.005168077,0.001619247,0.006938432
17234848.74,3.138874054,2.019020319,0.046246484,9.92595768,0.004010236,0.002989376,0.000376926
17234848.74,3.138874054,2.512219429,0.327652931,9.311272621,0.00423534,0.003429969,-0.004408671
17234848.77,3.138852119,2.01775527,-0.073915176,9.997450829,-0.000819508,-0.00212144,-0.0096085
17234848.78,3.138874054,2.347333193,-0.05285285,9.570408821,-0.00373072,0.003199843,-0.002448413
17234848.81,3.138852119,1.999234438,-0.013799764,9.923411369,0.001781698,-0.002327979,-0.009353806
17234848.81,3.138852119,2.002002478,-0.013711298,9.79069519,0.004925646,-0.003234268,0.004331663
17234848.85,3.138874054,2.065602064,0.006168047,9.630722046,-0.004688925,-0.008601877,-3.99E-05
17234848.85,3.138852119,1.840768814,-0.014260489,9.845757484,-0.002351467,-0.003812785,0.004201098
17234848.87,3.138874054,1.59736383,0.004908657,9.983091354,-0.004865232,-0.007808936,0.009128356
17234848.89,3.138852119,1.703665733,0.005321727,9.694865227,0.000118811,-0.003585662,0.006498739
17234848.93,3.138874054,1.45802927,0.024663959,9.942931175,0.00092228,0.015358735,0.00293779
17234848.95,3.138874054,1.462306976,0.004630404,9.751367569,-0.002760337,0.000212289,-0.002141271
17234849.04,3.138852119,1.341121078,0.004201207,9.791614532,-0.001968983,0.000872882,0.002183333
17234849.04,3.138852119,1.271241546,-0.00331451,9.761850357,-0.006929446,0.006522265,0.00723997
17234849.05,3.138852119,1.017037392,0.003220769,9.948777199,0.007604158,-0.004651773,-0.0043113
17234849.05,3.138852119,1.303022742,0.004245253,9.683632851,0.00976105,0.001219905,0.000310897
17234849.06,3.138874054,1.060885191,-0.076659039,9.774768829,0.003628524,0.005213079,0.001070236
17234849.09,3.138874054,1.026890397,0.043616872,9.496492386,0.006329799,-0.004442898,0.002374096
17234849.11,3.138874054,0.796008706,0.002828548,9.971796036,-0.012105668,-9.19E-05,-0.00331857
17234849.11,3.138874054,0.740231991,0.022772681,9.782179832,0.008675271,0.004792931,-0.005885744
17234849.15,3.138874054,0.679950535,0.002448501,9.784826279,-0.008158038,-0.000711023,-0.007020786
17234849.17,3.138852119,0.699667275,-0.037434537,9.800265312,-0.001099804,0.00063032,-0.002622401
17234849.17,3.138852119,0.519427538,0.002214746,9.78864193,0.004081358,0.002379375,0.003299315
17234849.19,3.138852119,0.558915436,-0.037738796,9.810507774,0.000483682,-0.000963384,-0.000306692
17234849.23,3.138874054,0.418709308,0.021789098,9.800666809,0.013191328,-0.006096884,0.000289302
17234849.25,3.138874054,0.441989243,0.001677635,9.647388458,0.000250908,-0.008917003,-0.004269477
17234849.35,3.138874054,0.313978493,0.041505698,9.992984772,0.00198401,0.002055746,0.000560862
17234849.36,3.138852119,0.226181567,-0.016257923,9.761364937,-0.001016391,0.006610657,0.001914918
17234849.36,3.138874054,0.134711623,0.001130842,9.944065094,0.007445743,-0.004444505,0.001594608
17234849.36,3.138852119,0.592125535,-0.47777915,9.228766441,0.003048377,0.004453599,-0.002808553
17234849.37,3.138852119,0.089200705,0.080985546,10.17330551,0.003078218,-0.006574509,0.000604322
17234849.4,3.138852119,0.024767421,-0.039149046,9.494632721,0.002287725,-2.79E-05,-0.002905388
17234849.42,3.138852119,0.037121262,0.000801437,9.821454048,-0.00100693,-0.00039563,-0.00327295
17234849.44,3.138852119,0.03347278,0.000857831,9.975875854,0.004763603,0.011147006,0.011369865
17234849.46,3.138852119,0.021651564,-0.019202678,9.619569778,0.00692333,-0.000518999,0.008221527
17234849.46,3.138874054,-0.123332888,0.040307604,9.818984032,0.003782161,0.001568997,-0.004016243
17234849.48,3.138852119,-0.003638885,-0.01952076,9.827833176,-0.001650349,0.001051045,-0.003028988
17234849.52,3.138852119,-0.107145853,0.040382475,9.976528168,-0.009020712,-0.008554069,-0.002587108
17234849.54,3.138852119,-0.182397023,0.020101013,9.765351295,0.007494292,0.00523607,-0.006713681
17234849.56,3.138874054,-0.082792312,0.040270749,9.770819664,-0.004971956,-0.008594221,-0.002421271
17234849.65,3.138874054,-0.139437869,-0.079628795,9.639816284,-0.007801049,-0.000355709,-0.00227211
17234849.66,3.138852119,-0.144126073,0.005183795,9.829296112,0.000590226,-0.001695816,0.002146749
17234849.66,3.138874054,-0.205187619,0.019888738,9.866427422,-0.006455222,0.01282907,-0.009566235
17234849.66,3.138852119,-0.389475465,0.079577833,10.05118752,0.00780642,-0.005751738,-0.003522161
17234849.68,3.138852119,-0.14180012,0.000372458,9.725096703,0.011455949,0.004346265,-0.005782951
17234849.7,3.138852119,-0.09938217,-0.079606779,9.623637199,0.008457437,-0.000894357,-0.000961027
17234849.7,3.138852119,-0.181101948,-0.039684128,9.687728882,-0.00683879,-0.004634792,0.002777049
17234849.72,3.138874054,-0.207406312,0.00024261,9.960500717,-0.004736925,0.003073826,0.002637281
17234849.74,3.138852119,-0.220463425,0.040138092,9.649464607,-0.000681323,0.002304779,-0.006920371
17234849.76,3.138852119,-0.22401683,-0.019999074,9.823206902,-0.002858307,0.00354992,-0.002792024
17234849.78,3.138852119,-0.188207552,0.040103488,9.985303879,0.006993554,0.000310791,-0.006575063
17234849.8,3.138874054,-0.223304152,-0.019811744,9.774840355,4.31E-05,-0.00148639,0.009628506
17234849.82,3.138852119,-0.24334164,-0.040053025,9.787084579,0.002801548,0.006358407,-0.001406599
17234849.84,3.138874054,-0.204848796,-0.019996131,9.865522385,0.008891374,0.010102467,-0.002742298
17234849.94,3.138852119,-0.228372753,-0.004927288,9.811437607,0.001226082,0.001674413,-0.000123628
17234849.94,3.138852119,-0.264663935,0.039762132,9.982252121,-0.003682357,-0.003357341,-0.002413119
17234849.96,3.138874054,-0.136003688,-0.319858462,9.656282425,-0.005348839,-0.003383148,-0.010216883
17234849.96,3.138852119,-0.138163731,0.000220055,9.730120659,-0.005480513,-0.006898263,0.01251307
17234849.99,3.138852119,-0.336204082,-0.000249001,9.675650597,0.000376928,-0.000646295,-0.002465377
17234849.99,3.138852119,-0.199823305,-0.059900459,9.8712883,-0.006004113,0.000323425,0.00461207
17234850.03,3.138874054,-0.197377071,0.000125465,9.806490898,-0.001229342,-0.007744914,0.002920949
17234850.03,3.138874054,-0.272748113,-0.080163941,9.637601852,0.000218267,-0.002810677,-0.01012682
17234850.05,3.138874054,-0.219891742,-0.040043943,9.996178627,0.001653184,-0.011695717,-9.90E-05
17234850.09,3.138895988,-0.271587282,0.039908484,9.645800591,0.010522591,-0.000989725,0.006187598
17234850.11,3.138895988,-0.237564385,-0.040159762,9.970075607,0.008606166,-0.007314969,-0.008336236
17234850.11,3.138874054,-0.250410646,0.039974336,9.656033516,-0.000319062,0.002129947,0.000274743
17234850.13,3.138874054,-0.235673368,-0.059872765,9.958731651,-0.009244491,-0.011008998,-0.00550059
17234850.25,3.138895988,-0.211389706,-0.019943153,9.793417931,0.004611415,-0.000350441,-0.00306396
17234850.25,3.138852119,-0.230047196,-0.00490173,9.751223564,0.011243794,-0.005648289,0.00891328
17234850.25,3.138874054,-0.251545459,0.039883628,9.94578743,0.007147538,-0.00694234,0.004372141
17234850.25,3.138852119,0.440347999,-0.158147514,9.423933029,-0.005888664,-0.015518985,0.003787997
17234850.26,3.138874054,-0.448369354,0.119181208,9.81581974,-0.002679437,-0.010758156,-0.00224729
17234850.27,3.138874054,-0.22205025,-0.060023107,9.589365005,-0.005201957,-0.012154395,0.000846204
17234850.31,3.138874054,-0.167241365,-5.17E-05,9.850559235,-0.001262891,0.004836626,0.001442949
17234850.31,3.138852119,-0.20839183,0.020022139,9.946310043,0.006082776,-0.009094846,-0.006037181
17234850.33,3.138874054,-0.180841565,-0.080128707,9.629055023,0.006404694,-0.004818157,0.009881462
17234850.35,3.138852119,-0.207848236,0.06021307,9.979984283,-0.002618393,-0.001141111,-0.005331868
17234850.37,3.138852119,-0.24206683,-0.060060613,9.768875122,-0.000681267,-0.009100551,-0.012970958
17234850.41,3.138852119,-0.118757591,0.000363136,9.639899254,0.0014312,-0.012399238,-0.006079244
17234850.41,3.138852119,-0.185207456,7.34E-05,9.99420929,0.00545706,-0.006051612,-0.003399247
17234850.43,3.138830423,-0.237690359,-0.020190919,9.660042763,-0.004476014,-0.00764435,-0.003259697
17234850.55,3.138852119,-0.206510514,0.020171409,10.09747601,0.003377829,0.01142016,-0.005768495
17234850.56,3.138830423,-0.233034477,-0.007579556,9.814785957,-0.004154294,0.002295283,0.003078443
17234850.56,3.138830423,-0.20227024,-0.020017764,9.901943207,0.000616715,-0.010096945,-0.003740201
17234850.56,3.138852119,-0.041011654,-0.079510517,9.851218224,-0.002628469,-0.003097057,0.001678709
17234850.57,3.138830423,-0.396844685,0.159573615,9.612786293,-0.003947851,0.004206857,0.008101029
17234850.59,3.138830423,-0.16346091,-0.11974787,9.980114937,-0.006222415,0.007201295,-0.009596028
17234850.6,3.138852119,-0.059135843,-0.05953433,9.784667015,-0.010176694,-0.003728991,-0.010245468
17234850.62,3.138852119,-0.21232298,0.020091267,10.00883198,0.002104311,0.001812623,-0.002014459
17234850.65,3.138830423,-0.178802475,-8.91E-05,9.891023636,0.010951396,-0.011370075,-0.006522563
17234850.66,3.138852119,-0.255902231,0.039851978,9.805552483,0.000746069,-0.006984878,0.001679208
17234850.7,3.138852119,-0.258606791,-0.020055363,10.01869965,0.0014491,-0.010993402,-0.002102446
17234851.15,3.138852119,-22.34716988,-0.001327432,9.778968811,0.002090682,-0.007042779,0.005826921
17234852.04,3.138852119,0.91809535,0.000107195,9.810420036,-0.000398681,-0.012287559,0.001037751
17234852.11,3.138874054,-3.70737052,0.00024479,9.810321808,0.004193231,-0.009747797,0.000720978
17234852.11,3.138874054,15.8456583,0.001211342,9.791910172,0.010107256,-0.014351584,0.008463452
17234852.11,3.138874054,-0.166880414,-0.03989413,9.90354538,-0.006540809,-0.017382596,0.001252608
17234852.11,3.138852119,0.005554633,-0.159367874,9.225018501,-0.001976391,-0.012806766,-0.002645829
17234852.12,3.138852119,-0.124082208,-0.139867052,9.892186165,-0.000713253,-0.016263608,-0.003826721
17234852.24,3.138852119,-0.240899876,0.01989002,9.777295113,0.004018146,-0.009674392,-0.004740805
17234852.24,3.138852119,-0.144935921,0.002526964,9.757217407,0.000328501,0.00040315,0.006162512
17234852.24,3.138874054,-0.157171428,-0.039926477,9.929062843,-0.007116385,-0.009335716,0.005137268
17234852.24,3.138852119,-0.064048551,0.080263361,9.124974251,1.83E-06,-0.004897634,-0.006697318
17234852.25,3.138852119,-0.166945487,-0.079689175,10.63138199,-0.008665524,-0.003045427,0.003519695
17234852.26,3.138874054,-0.231481627,0.019815003,9.6695261,-0.004870045,-0.010024943,-0.007044697
17234852.28,3.138852119,-0.135672033,-0.079776354,9.976395607,-0.002615912,-0.003226294,0.007094697
17234852.3,3.138895988,-0.194575459,0.040094782,9.891037941,-0.008804863,-0.00206079,0.004297415
17234852.32,3.138852119,-0.174995244,-0.030100666,9.933086395,0.006186102,0.005013369,-0.007857782
17234852.36,3.138852119,-0.195486203,0.039889958,9.947240829,-0.000167088,-0.002027245,-0.004771687
17234852.36,3.138852119,-0.170243263,-0.010238566,9.597689629,0.002470456,0.002045146,-0.002501942
17234852.4,3.138852119,-0.197757766,0.039990924,10.07159424,-0.001914085,-0.0063714,0.003820742
17234852.41,3.138874054,-0.054272275,-0.03970103,9.902168274,-0.003296682,-0.006857735,0.001784652
17234852.43,3.138895988,-0.131820723,0.000124765,9.781435966,-0.001639272,-0.004995827,-0.005622521
17234852.44,3.138874054,-0.174601525,-5.49E-05,10.05742168,0.004548623,-7.56E-05,0.00094044
17234852.55,3.138895988,-0.179976344,0.004900676,9.818590164,0.004946344,-0.015169619,0.001231526
17234852.85,3.138874054,-0.186219975,2.71E-05,9.922431946,0.00768552,-0.006053535,0.002653318
17234852.98,3.138874054,-21.62872124,-0.005085463,9.771087646,-0.001115469,-0.001615394,-0.003044297
17234853.17,3.138874054,9.623249054,-0.000907827,9.807764053,-0.001542907,-0.018346466,-0.002909542
17234853.26,3.138852119,-7.125228882,0.000990021,9.813908577,0.000508557,-0.002949103,0.002843317
17234853.27,3.138874054,16.33353424,-0.003231406,9.780648232,0.009361417,-0.009529007,-0.000755979
17234853.27,3.138874054,-0.134016991,-1.02E-05,9.836881638,0.002725323,-0.007235528,0.002660552
17234853.27,3.138852119,-0.151618257,-0.000247393,9.731403351,-0.006778602,-0.003873746,-0.009040788
17234853.3,3.138852119,-0.151946127,-0.000189614,9.857135773,-0.002432592,0.000891737,0.001967802
17234853.3,3.138874054,-0.029057242,0.000410642,9.694952965,0.001582571,0.003753782,-0.00541959
17234853.31,3.138852119,-0.187716469,0.03986216,9.696928024,0.00762988,-0.008383895,0.004376412
17234853.35,3.138874054,-0.230293512,-0.020210547,10.0283165,0.006290388,-0.003874659,0.001300017
17234853.35,3.138852119,-0.129247591,-0.059913445,9.986554146,-0.004343578,0.002361117,0.005720322
17234853.35,3.138874054,-0.143266439,-0.010128225,9.905310631,-0.004211425,-0.000596739,0.001597088
17234853.44,3.138874054,-0.108709216,-0.039909873,9.956570625,-0.008993782,0.000146414,-0.005167356
17234853.47,3.138874054,-0.225994378,0.07984145,9.668820381,0.001740254,0.000419141,-0.001954292
17234853.48,3.138874054,-0.067722499,6.80E-05,9.849270821,0.000174993,0.000352442,0.004757036
17234853.48,3.138874054,-0.025415344,-0.059569791,9.653042793,0.006380582,0.008127198,1.14E-05
17234853.5,3.138874054,-0.088960811,-0.039681971,10.03897476,0.006882128,-0.007118876,0.005161244
17234853.52,3.138874054,-0.088102795,0.020117691,10.04085922,0.001916048,-0.008466453,-0.00463551
17234853.57,3.138874054,-0.143380329,1.17E-05,9.824561119,0.00152146,-0.010848409,0.000538001
17234853.57,3.138895988,-0.062891088,-0.079734176,9.845252037,-0.002163218,0.000279961,-0.001836788
17234853.6,3.138895988,-0.142827094,-0.000100838,9.941618919,-0.004790376,-0.005265279,-0.001502405
17234853.62,3.138874054,-0.119519278,0.019983035,9.803889275,-0.004441389,-0.0132517,0.007545479
17234853.64,3.138895988,-0.09731517,0.019857777,9.734558105,0.000343091,0.001141847,0.000365692
17234853.64,3.138895988,-0.097504392,-0.079837948,9.935369492,-0.009330641,-0.011700262,-0.002590229
17234853.74,3.138895988,-0.127364099,0.009937923,9.760876656,-0.000453192,-0.007703285,-0.00505854
17234853.74,3.138895988,-0.131017402,-0.000118224,9.93398571,0.007536679,-0.004913641,-0.000414033
17234853.74,3.138874054,-0.248922348,0.079513386,9.75813961,0.004554763,-0.003655911,-0.001908035
17234853.76,3.138874054,-0.167594925,-0.000141456,9.736945152,0.005571271,-0.016529359,-0.005474921
17234853.76,3.138874054,-0.063756295,-0.019759035,9.478456497,0.003016988,-0.009987351,-0.002699595
17234853.78,3.138874054,-0.125608206,0.019834351,9.854331017,-0.002732653,-0.011140467,0.004419609
17234853.82,3.138895988,-0.084300429,0.020048274,9.910874367,0.001454355,-0.010453356,-0.004966054
17234853.84,3.138895988,-0.081079543,0.020048609,9.678947449,0.002028758,-0.001823483,0.003717375
17234853.87,3.138895988,-0.12135832,-0.039818965,9.944716454,-0.010066491,-0.00792028,-0.002762319
17234853.89,3.138895988,-0.057487961,0.010172071,9.710280418,-0.006313366,-0.006606582,-0.002312308
17234853.9,3.138895988,-0.078677505,0.08001183,9.940107346,0.007026617,-0.0107319,0.000379745
17234853.9,3.138874054,-0.113912024,-0.020104818,9.575986862,0.005442786,-0.012733148,-0.00363337
17234853.94,3.138874054,-0.094502345,0.020036617,9.809455872,-0.008598089,-0.009024053,-0.001800947
17234854.04,3.138895988,-0.113333575,0.019926986,9.84226799,0.001366171,-0.011520723,0.00456223
17234854.04,3.138895988,-0.077193849,-9.23E-05,9.812543869,-0.005633461,-0.015009679,-0.003734464
17234854.04,3.138895988,-0.107533887,0.039806958,9.906558037,0.009571422,-0.00632768,-0.009697499
17234854.05,3.138895988,-0.142828479,-0.000187927,9.335584641,-0.017085651,-0.002989756,-0.003376121
17234854.06,3.138874054,-0.147191867,-0.00037572,10.10788631,-0.002381264,-0.0030833,0.00404558
17234854.06,3.138895988,-0.061951909,5.06E-05,9.546069145,0.001261422,-0.01237868,0.006158249
17234854.08,3.138874054,-0.042722359,0.060210422,9.820242882,0.002197084,-0.00474512,-0.001228299
17234854.1,3.138874054,-0.18300344,-0.020127486,10.01727962,-0.001368577,-0.004483087,-0.00218601
17234854.21,3.138895988,-0.082239211,-0.059944849,9.991943359,0.000464508,-0.002854072,0.005843634
17234854.21,3.138874054,-0.091685243,0.015021088,9.887704849,0.004285604,0.005011433,-0.003665208
17234854.22,3.138874054,-0.06200419,-0.079836138,9.96191597,0.003676571,-0.001117155,-0.002248768
17234854.23,3.138895988,0.018413546,0.160215199,9.784744263,0.00276028,0.008516222,0.005615054
17234854.25,3.138895988,-0.020158885,-0.079767697,9.631069183,0.005950166,0.003563251,-5.87E-05
17234854.34,3.138874054,-0.02243338,0.040081453,9.98760128,0.003646529,-0.007901894,0.003663318
17234854.34,3.138895988,-0.069637947,-0.000166306,9.878289223,0.007152164,-0.005048569,-0.006026384
17234854.35,3.138874054,-0.077134505,-8.00E-05,9.943740845,0.007445195,-0.010958503,0.000273695
17234854.36,3.138895988,-0.135567859,0.159810722,9.773860931,-0.006740912,-0.005427782,-9.84E-05
17234854.36,3.138895988,-0.013964114,0.000123614,9.76361084,-0.000867084,-0.004623151,0.017044898
17234854.37,3.138895988,-0.052013673,0.020059107,9.678066254,-0.002766816,-0.009736805,-0.002762603
17234854.39,3.138895988,-0.051517747,-0.019983338,9.953742027,0.0027778,-0.006668326,0.00173446
17234854.42,3.138874054,-0.098029017,0.01481723,9.750061989,-0.003519289,-0.005144342,0.004356532
17234854.46,3.138874054,-0.088043734,0.039942794,9.956299782,0.003650929,-0.001161671,-0.005038635
17234854.46,3.138895988,-0.004269782,-0.049723309,9.683205605,-0.010244617,-0.008140706,-0.005157635
17234854.51,3.138895988,-0.083834365,0.000351861,9.803643227,-0.005513856,-0.020581104,0.006413331
17234854.53,3.138895988,-0.061978139,0.019950178,9.813771248,-0.009210598,-0.017140215,0.003573817
