timestamp,velocity_x,velocity_y,velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,control_steer
18155960.92,0.020904092,4.763733387,0.081442341,-0.478422821,0.000521868,0.00975299,9.16E-05
18155960.99,0.020810565,4.768351555,0.076437838,-0.550904989,0.002215236,0.010742409,0.000109907
18155960.99,0.020810565,4.768351555,0.076437838,-0.550904989,0.002215236,0.010742409,0.000109907
18155961.04,0.020741021,4.769742966,0.076612674,-0.564743519,0.002994984,0.011892458,0.000121662
18155961.09,0.020719001,4.77065134,0.077265821,-0.573068917,0.002458264,0.011563279,0.000111363
18155961.09,0.020719001,4.77065134,0.077265821,-0.573068917,0.002458264,0.011563279,0.000111363
18155961.14,0.020687057,4.771647453,0.079161122,-0.5763641,0.002207976,0.01118519,0.000107799
18155961.14,0.020687057,4.771647453,0.079161122,-0.5763641,0.002207976,0.01118519,0.000107799
18155961.16,0.020582611,4.772367477,0.075499907,-0.578271508,0.003245511,0.012926596,0.00013374
18155961.16,0.020582611,4.772367477,0.075499907,-0.578271508,0.003245511,0.012926596,0.00013374
18155961.28,0.020491319,4.772767544,0.07893195,-0.576425135,0.00267458,0.013095919,0.00012894
18155961.35,0.02039242,4.77299881,0.078373767,-0.573208153,0.003105002,0.014094683,0.000140816
18155961.75,0.020230664,4.77594471,0.069423415,-0.029336995,-0.000762326,0.012990579,0.000127732
18155961.82,0.020122211,4.7812953,0.054541171,-0.349845052,-0.001002375,0.013031011,0.000127747
18155961.82,0.020122211,4.7812953,0.054541171,-0.349845052,-0.001002375,0.013031011,0.000127747
18155961.91,0.020077117,4.785202026,0.050551612,-0.466310859,0.000489523,0.013064722,0.000127761
18155961.96,0.019834792,4.789759636,0.049358554,-0.543660402,0.003100985,0.017843872,0.000179634
18155962.06,0.019802298,4.791889668,0.050358519,-0.56409055,0.002254743,0.01684631,0.000161174
18155962.16,0.019726496,4.795617104,0.048335031,-0.575310767,0.001905729,0.015428961,0.00014927
18155962.16,0.019726496,4.795617104,0.048335031,-0.575310767,0.001905729,0.015428961,0.00014927
18155962.2,0.019625472,4.799323559,0.050268564,-0.572736919,0.002089055,0.015318244,0.000149287
18155962.2,0.019625472,4.799323559,0.050268564,-0.572736919,0.002089055,0.015318244,0.000149287
18155962.27,0.019576503,4.801080704,0.051550597,-0.570350528,0.002217263,0.015316292,0.000149304
18155962.27,0.019576503,4.801080704,0.051550597,-0.570350528,0.002217263,0.015316292,0.000149304
18155962.4,0.019271761,4.800477982,0.048157096,-0.322091341,-0.000257849,0.018029386,0.000170264
18155962.53,0.019177232,4.800589561,0.043438248,-0.09673398,-0.000746692,0.017500268,0.000170283
18155962.71,0.018915018,4.808678627,0.022081759,-0.47095263,0.000512278,0.017461222,0.000170322
18155962.81,0.018820848,4.813061237,0.020221356,-0.539121747,0.001540866,0.017480535,0.000170341
18155962.93,0.018633986,4.820745945,0.024537496,-0.572032332,0.002212744,0.017506365,0.00017038
18155962.98,0.018557889,4.82374382,0.021259706,-0.573501527,0.002201591,0.017517133,0.000170399
18155963.11,0.018160252,4.822151184,0.022498209,-0.59162426,0.002297544,0.022400448,0.000208534
18155963.15,0.018064566,4.821304321,0.022893779,-0.587945104,0.001982409,0.021671427,0.000208557
18155963.21,0.017974917,4.821581364,0.016600745,-0.295049429,-0.000113875,0.021466792,0.000208581
18155964.6,0.017706044,4.818971634,0.0145359,-0.034233719,-0.00042702,0.023494001,0.000222042
18155964.62,0.01751601,4.820437431,-0.003828526,-0.382829159,-0.000211787,0.022847012,0.000222067
18155964.68,0.017304651,4.822487831,-0.004356647,-0.501779616,0.002193272,0.024926841,0.000251504
18155964.71,0.017304651,4.822487831,-0.004356647,-0.501779616,0.002193272,0.024926841,0.000251504
18155964.76,0.017232697,4.823587418,-0.009643714,-0.526041627,0.002421021,0.025432903,0.000252007
18155964.81,0.017146809,4.826296329,-0.007232365,-0.559450984,0.001590452,0.023530897,0.000231854
18155964.86,0.017073622,4.827154636,-0.008490323,-0.565811157,0.002173389,0.024109341,0.000240523
18155964.95,0.016892375,4.829282761,-0.005544704,-0.57409054,0.002674941,0.024930267,0.000248444
18155965.84,0.016518766,4.832903862,-0.007652952,-0.571963608,0.002114083,0.024482761,0.000238452
18155965.88,0.016518766,4.832903862,-0.007652952,-0.571963608,0.002114083,0.024482761,0.000238452
18155965.94,0.016412735,4.83359623,-0.004438138,-0.570115566,0.00232668,0.024967905,0.000245393
18155966.03,0.016196582,4.835677624,-0.011360982,-0.098733932,-7.33E-05,0.025456032,0.000241932
18155966.15,0.016070709,4.836481571,-0.015016782,-0.00349355,-9.52E-05,0.025550852,0.000248993
18155966.23,0.015845286,4.841534138,-0.033491191,-0.399332643,0.000753808,0.026043309,0.000253551
18155966.52,0.015339441,4.851463318,-0.037498489,-0.577364445,0.002693068,0.027470542,0.000268537
18155966.65,0.015002304,4.857363224,-0.03387621,-0.58193171,0.00206319,0.026238665,0.000254289
18155966.71,0.014862251,4.857643127,-0.034951303,-0.584189832,0.002627294,0.027205743,0.000268146
18155968.88,0.014672119,4.857279301,-0.036400314,-0.35533902,0.000753199,0.026242811,0.000253601
18155968.92,0.014378088,4.857011795,-0.046499837,-0.150656626,-0.000224183,0.025724187,0.000252287
18155969,0.014378088,4.857011795,-0.046499837,-0.150656626,-0.000224183,0.025724187,0.000252287
18155969.07,0.014195236,4.859684467,-0.060953889,-0.393100888,0.001268736,0.026434405,0.000257501
18155969.12,0.014094197,4.862226009,-0.064820215,-0.492837459,0.001364927,0.025546635,0.00024531
18155969.22,0.013909842,4.866410255,-0.065463081,-0.557608008,0.001776164,0.025199005,0.000242803
18155969.35,0.013722434,4.868353844,-0.064745709,-0.572952092,0.003113042,0.027399777,0.000273528
18155969.35,0.013722434,4.868353844,-0.064745709,-0.572952092,0.003113042,0.027399777,0.000273528
18155969.41,0.013644687,4.870599747,-0.066260986,-0.585119009,0.001177073,0.023574173,0.000224561
18155969.54,0.013470628,4.87176609,-0.063755125,-0.584625125,0.002419959,0.025001878,0.000246046
18155969.54,0.013470628,4.87176609,-0.063755125,-0.584625125,0.002419959,0.025001878,0.000246046
18155969.59,0.013205065,4.872653484,-0.063950419,-0.583293855,0.002726888,0.026682217,0.000259903
18155969.59,0.013205065,4.872653484,-0.063950419,-0.583293855,0.002726888,0.026682217,0.000259903
18155969.66,0.013150157,4.872600079,-0.063115992,-0.581945002,0.001566505,0.025124608,0.000236565
18155969.66,0.013150157,4.872600079,-0.063115992,-0.581945002,0.001566505,0.025124608,0.000236565
18155969.66,0.013150157,4.872600079,-0.063115992,-0.581945002,0.001566505,0.025124608,0.000236565
18155970.88,0.012855379,4.873545647,-0.07299225,-0.012788535,0.00019717,0.024421392,0.000236023
18155970.91,0.01268863,4.87608099,-0.082123786,-0.171373025,0.000514619,0.0235605,0.00022699
18155970.91,0.01268863,4.87608099,-0.082123786,-0.171373025,0.000514619,0.0235605,0.00022699
18155970.96,0.012625474,4.876841545,-0.077411972,-0.192857981,0.001066266,0.02395918,0.000236553
18155971,0.012494463,4.878306866,-0.081175253,-0.223198816,0.001660372,0.02494246,0.000245223
18155971.02,0.012418148,4.879631519,-0.084996916,-0.241600245,0.001192423,0.024580346,0.000235832
18155971.04,0.012394218,4.880227089,-0.078110829,-0.24816677,0.000781698,0.024233511,0.000227872
18155971.04,0.012394218,4.880227089,-0.078110829,-0.24816677,0.000781698,0.024233511,0.000227872
18155971.06,0.012385887,4.880626202,-0.079290457,-0.253729999,0.000380572,0.023464484,0.000212579
18155971.08,0.012329017,4.881052017,-0.082373448,-0.259584039,0.000849978,0.02366917,0.000231559
18155971.15,0.01229312,4.881484509,-0.083008304,-0.26457724,0.000788199,0.023391468,0.000222286
18155971.21,0.012163808,4.882704258,-0.084847435,-0.274865299,0.000872166,0.023195731,0.000223623
18155971.33,0.011976234,4.884282112,-0.082356386,-0.281425089,0.001116102,0.023296123,0.000225521
18155971.42,0.011744171,4.88602066,-0.080269381,-0.283789456,0.001494699,0.023484334,0.000229685
18155971.5,0.0116357,4.886881828,-0.084116183,-0.182955682,0.001149079,0.023438431,0.000226134
18155971.62,0.011529268,4.888166428,-0.086463898,-0.023785591,-0.000435836,0.021005418,0.000194353
18155971.72,0.011318263,4.888721943,-0.087309808,0.026263941,6.80E-05,0.020416366,0.00019843
18155971.81,0.011168256,4.8890872,-0.085363388,0.029054148,0.000766097,0.021337062,0.00020799
18155971.84,0.011006569,4.88982296,-0.086784028,0.026425583,0.000489786,0.021537201,0.000208013
18155971.92,0.010949184,4.890133381,-0.088268183,0.02476652,0.000816805,0.021548469,0.000208037
18155971.98,0.010800323,4.891115665,-0.087593235,0.019691011,0.000550046,0.021569833,0.00020806
18155972.12,0.01057575,4.892758846,-0.086125232,0.012409623,0.000509672,0.02158406,0.000208107
18155972.18,0.010442255,4.893774033,-0.086954258,0.009258963,0.000308845,0.021593334,0.00020813
18155972.29,0.010325602,4.89469099,-0.087887697,0.007091573,0.000278438,0.02159968,0.000208153
18155972.39,0.010145446,4.896192551,-0.087128647,0.004622664,0.000326097,0.021607054,0.000208177
18155972.52,0.009978237,4.897602081,-0.085836351,0.002887076,0.0003902,0.021614216,0.0002082
18155972.69,0.009797639,4.899109364,-0.086932532,0.001833466,0.00041174,0.021621885,0.000208224
18155972.95,0.009233982,4.903903961,-0.086749837,0.00046998,0.000180429,0.021653682,0.000208317
18155972.98,0.009161809,4.904556274,-0.084760815,0.000523125,0.000470879,0.021653509,0.00020834
18155973,0.009356976,4.904689312,-0.087697744,-0.001276452,-0.004448667,0.014940058,8.22E-05
18155973.03,0.009399846,4.904318333,-0.086798824,-0.005060169,-0.004698223,0.011868908,8.45E-05
18155973.09,0.009298856,4.903787613,-0.085017845,-0.008083894,-0.002004595,0.013251451,0.000142946
18155973.2,0.00919232,4.902517319,-0.087755322,-0.011238697,-0.000207605,0.014492284,0.000142962
18155973.23,0.009066146,4.900714397,-0.087607965,-0.00995976,0.000269375,0.014821573,0.000142978
18155973.29,0.008990849,4.899767876,-0.084311791,-0.008151724,0.000417407,0.014842514,0.00014301
18155973.31,0.009043217,4.899208069,-0.087540112,-0.007036515,-0.001449299,0.012337459,9.81E-05
18155973.35,0.008991293,4.898963451,-0.081684008,-0.005994906,-0.000340892,0.012784747,0.000129092
18155973.37,0.008938766,4.898442745,-0.083396673,-0.004926573,0.000206591,0.013129833,0.000129106
18155973.39,0.00891052,4.898113728,-0.084258728,-0.004347284,0.00029098,0.013245827,0.000129121
18155973.41,0.008884278,4.897818565,-0.084479794,-0.003555545,0.000543278,0.013307244,0.000129135
18155973.43,0.008858756,4.897542953,-0.084744029,-0.003011026,0.000430688,0.013346901,0.00012915
18155973.45,0.00883506,4.897304058,-0.084575534,-0.002478234,0.000264006,0.013371196,0.000129164
18155973.47,0.008813517,4.897090435,-0.084495269,-0.002011928,0.00044018,0.013381721,0.000129179
18155973.5,0.008787472,4.896787643,-0.087281682,-0.001569271,0.000492882,0.013391919,0.000129193
18155973.52,0.008761815,4.896557808,-0.086932845,-0.001167017,0.000598257,0.013396443,0.000129208
18155973.54,0.00873585,4.896332264,-0.087025404,-0.000584294,0.000456896,0.013402876,0.000129223
18155973.56,0.008707784,4.896080017,-0.088260017,-0.000300941,0.000367515,0.013407473,0.000129237
18155973.59,0.008682588,4.895910263,-0.086686879,0.000204402,0.000496833,0.013407567,0.000129252
18155973.61,0.008656382,4.895706177,-0.087337673,0.00043163,0.000485789,0.013409576,0.000129266
18155973.65,0.008629462,4.895535946,-0.087021746,0.000822612,0.000274666,0.013414259,0.000129281
18155973.67,0.008582055,4.895225048,-0.088967375,0.001421206,0.000337353,0.013414902,0.000129295
18155973.7,0.008556955,4.895138741,-0.085738659,0.001631452,0.000286199,0.01341668,0.00012931
18155973.72,0.008531602,4.895026207,-0.085170671,0.001774922,0.000594889,0.013412456,0.000129324
18155973.74,0.008503345,4.894865513,-0.087249562,0.001861628,0.00046782,0.01341574,0.000129339
18155973.77,0.008479116,4.894798756,-0.085309781,0.002005546,0.000309408,0.013419444,0.000129353
18155973.79,0.008449578,4.894645691,-0.088206887,0.002191607,0.000440178,0.013418905,0.000129368
18155973.81,0.00842353,4.8945961,-0.086222462,0.002431238,0.000192628,0.013425061,0.000129397
18155973.83,0.008397472,4.894529819,-0.086023554,0.002431238,0.000192628,0.013425061,0.000129412
18155973.85,0.00837128,4.894470215,-0.086149521,0.002511636,0.000305603,0.013424554,0.000129412
18155973.87,0.008349599,4.894450665,-0.084773235,0.002557809,0.000268822,0.013426352,0.000129441
18155973.9,0.008327499,4.894406796,-0.085362613,0.002511159,0.000270077,0.013427701,0.000129441
18155973.93,0.008295003,4.894304276,-0.090192087,0.002663062,0.000339254,0.013428007,0.000129455
18155973.96,0.008259843,4.894304276,-0.090148129,0.002903389,0.000114153,0.013433009,0.00012947
18155973.99,0.008222351,4.894324303,-0.090311646,0.002909182,0.000373209,0.013430806,0.000129484
18155974.01,0.00819728,4.894468784,-0.082794026,0.002832553,0.000297197,0.013433215,0.000129499
18155974.03,0.008173212,4.894488335,-0.083078295,0.002856681,0.000200528,0.013436581,0.000129513
18155974.06,0.008147253,4.894502163,-0.084522285,0.002817866,0.000343596,0.013435674,0.000129528
18155974.08,0.008109192,4.894487381,-0.090818167,0.002872902,0.000198607,0.013439561,0.000129543
18155974.11,0.008085542,4.894685745,-0.082501687,0.002836478,0.000279686,0.013439644,0.000129557
18155974.13,0.008060003,4.894732952,-0.083780304,0.002839448,0.00021784,0.013442255,0.000129572
18155974.15,0.008036453,4.894805908,-0.083811775,0.002832585,3.88E-05,0.013446601,0.000129586
18155974.17,0.008004422,4.894855976,-0.088376746,0.002934206,0.000337775,0.013443926,0.000129601
18155974.19,0.007983527,4.895030975,-0.082819447,0.002798042,0.000249479,0.013446665,0.000129615
18155974.21,0.007962525,4.895107269,-0.083559386,0.002867434,0.000225229,0.013448642,0.00012963
18155974.25,0.007937482,4.895189762,-0.08602947,0.00273694,0.000414363,0.013447755,0.000129644
18155974.27,0.007888407,4.895418167,-0.088838801,0.002874602,0.000138671,0.013454941,0.000129659
18155974.29,0.007866797,4.895634174,-0.083533213,0.002817743,0.000221682,0.013455077,0.000129673
18155974.31,0.007844309,4.895756245,-0.084478304,0.002861756,0.000206325,0.013457039,0.000129688
18155974.33,0.00782359,4.895891666,-0.084253587,0.002806691,0.000231527,0.013458254,0.000129703
18155974.37,0.007799278,4.896028996,-0.086535566,0.002824094,0.000391482,0.013457738,0.000129717
18155974.4,0.007761812,4.896228313,-0.092510141,0.002975285,9.61E-05,0.013465163,0.000129732
18155974.43,0.007725416,4.896581173,-0.090214781,0.002876829,0.000225305,0.013465454,0.000129746
18155974.45,0.00768887,4.896933079,-0.088040709,0.0028429,0.000167829,0.013468334,0.000129761
18155974.48,0.007662583,4.897257805,-0.082718335,0.002784382,0.000333957,0.013467555,0.000129775
18155974.51,0.007632982,4.89749527,-0.085149944,0.002711487,0.000256748,0.013470836,0.00012979
18155974.55,0.007600853,4.897789001,-0.086918235,0.00265419,0.000485016,0.013469611,0.000129804
18155974.57,0.007555856,4.898280621,-0.085743099,0.002665525,0.000202025,0.013477271,0.000129819
18155974.6,0.007525864,4.898600578,-0.085355222,0.002653909,8.75E-05,0.013480802,0.000129833
18155974.64,0.007495143,4.898925304,-0.086526737,0.002628243,0.000411949,0.013477922,0.000129848
18155974.71,0.007449394,4.899457455,-0.086327627,0.002475927,0.000311364,0.013482433,0.000129862
18155974.79,0.007371266,4.900397301,-0.086615615,0.002317485,0.000149219,0.01348996,0.000129877
18155977.58,-0.005722854,4.908755302,-0.074583009,0.363369197,-0.986122608,0.027580105,0.000113837
18155977.61,0.014754255,4.912153244,-0.098613314,-0.326614201,0.713073552,0.000612212,0.000113849
18155977.72,0.027716529,4.913215637,-0.071041584,0.399578661,1.81586349,-0.032121167,-0.000131586
18155977.77,0.005128914,4.911764622,-0.097570382,-0.332369745,-0.32756114,0.005663092,2.54E-05
18155977.84,0.004812475,4.910841465,-0.091539048,-0.172937527,-0.206539974,0.005680655,2.16E-05
18155977.88,0.005067891,4.910463333,-0.091280572,-0.127160043,-0.174957335,0.005839223,3.10E-05
18155978.01,0.005651747,4.909918785,-0.088796988,-0.06059055,-0.122755714,0.005224462,2.62E-05
18155978.05,0.002896648,4.910247326,-0.073187642,-0.873054564,-1.181877971,0.022464182,2.00E-05
18155978.15,0.000499328,4.910917759,-0.077850118,-0.343939453,-0.510059237,0.012332122,2.19E-05
18155978.2,0.009200919,4.910174847,-0.094265237,0.496603757,0.492536396,-0.003713885,2.26E-05
18155978.42,0.010540334,4.91006279,-0.09073893,0.312229723,0.304358631,-0.002061274,2.38E-05
18155978.49,0.012640214,4.910849094,-0.09803658,0.548344612,-0.405739188,0.006715675,1.86E-05
18155978.54,0.006238692,4.910702705,-0.091744132,0.296910495,-0.143585086,0.002738663,1.53E-05
18155978.63,0.006057858,4.910809994,-0.087974317,0.162944809,-0.094380938,0.003320628,2.00E-05
18155978.76,0.006393075,4.911196709,-0.086825706,0.062375344,-0.058432866,0.003142572,2.00E-05
18155978.83,0.006694544,4.911797523,-0.087967061,0.013849724,-0.03246158,0.002716819,2.00E-05
18155978.95,0.006838595,4.91229105,-0.085290052,0.000143852,-0.020163244,0.002486217,2.00E-05
18155979.26,0.00702189,4.911503315,-0.079379655,0.198658571,-0.002706664,0.002156545,2.00E-05
18155979.38,0.007033714,4.910800934,-0.078526214,0.223465875,-0.000796024,0.002117767,2.01E-05
18155979.38,0.007033714,4.910800934,-0.078526214,0.223465875,-0.000796024,0.002117767,2.01E-05
18155979.45,0.007027945,4.910197258,-0.078574277,0.22683163,8.30E-05,0.002099621,2.01E-05
18155979.45,0.007027945,4.910197258,-0.078574277,0.22683163,8.30E-05,0.002099621,2.01E-05
18155979.55,0.007162425,4.909614563,-0.078643262,0.223832518,-0.001481551,-0.001899393,-2.83E-05
18155979.65,0.007091449,4.908578396,-0.078865767,0.218719795,0.000499264,0.00029708,5.03E-06
18155979.65,0.007091449,4.908578396,-0.078865767,0.218719795,0.000499264,0.00029708,5.03E-06
18155979.79,0.007105184,4.908015728,-0.073852308,0.081471674,0.000200271,-0.000136993,8.71E-08
18155979.79,0.007105184,4.908015728,-0.073852308,0.081471674,0.000200271,-0.000136993,8.71E-08
18155979.84,0.007099116,4.907740593,-0.075905778,0.007089762,0.000274849,9.43E-05,1.28E-06
18155979.84,0.007099116,4.907740593,-0.075905778,0.007089762,0.000274849,9.43E-05,1.28E-06
18155979.96,0.007097945,4.907558918,-0.074182458,-0.011172648,0.000385268,0.000115483,1.28E-06
18155980.12,0.007102014,4.907561302,-0.077307254,-0.020772038,0.000107741,-3.56E-05,-4.49E-07
18155980.35,0.004966469,4.905225277,-0.06603048,0.232948661,-0.137391567,0.008763262,7.44E-07
18155980.35,0.004966469,4.905225277,-0.06603048,0.232948661,-0.137391567,0.008763262,7.44E-07
18155980.43,0.00588773,4.903131485,-0.065253817,0.298412263,-0.056713626,0.009334952,7.44E-07
18155980.43,0.00588773,4.903131485,-0.065253817,0.298412263,-0.056713626,0.009334952,7.44E-07
18155980.54,0.006323636,4.901467323,-0.06320627,0.313872367,-0.020653207,0.008766913,7.44E-07
18155980.54,0.006323636,4.901467323,-0.06320627,0.313872367,-0.020653207,0.008766913,7.44E-07
18155980.58,0.006539052,4.899590969,-0.065762088,0.314732224,-0.00058602,0.008558619,7.44E-07
18155980.62,0.006577778,4.898868561,-0.062881857,0.312668294,0.003526656,0.008418677,7.44E-07
18155980.71,0.00659012,4.89754343,-0.066354878,0.30876413,0.007694924,0.008304194,7.45E-07
18155980.71,0.006473161,4.896605492,-0.063463554,0.268387645,-0.039965067,0.006543462,7.45E-07
18155980.77,0.006473161,4.896605492,-0.063463554,0.268387645,-0.039965067,0.006543462,7.45E-07
18155980.8,0.00558195,4.895345211,-0.065014891,0.194903433,-0.12628676,0.003148331,7.45E-07
18155980.89,0.005295574,4.894286156,-0.05673657,0.091560535,-0.083825037,0.001749802,7.46E-07
18155980.92,0.005604116,4.892952919,-0.061520107,0.019455364,-0.049084865,0.001040766,7.46E-07
18155980.95,0.005756211,4.892319679,-0.06145462,-0.001674481,-0.036565103,0.000819948,7.46E-07
18155981.12,0.005904519,4.89168644,-0.056532402,-0.016294334,-0.025578083,0.000637821,7.46E-07
18155981.12,0.005904519,4.89168644,-0.056532402,-0.016294334,-0.025578083,0.000637821,7.46E-07
18155981.16,0.006153309,4.889640331,-0.061548151,-0.031283062,-0.006601715,0.000319625,7.46E-07
18155981.19,0.006219917,4.888856888,-0.057880186,-0.030536653,-0.002358255,0.000254094,7.46E-07
18155981.22,0.006253796,4.888228893,-0.060098741,-0.029538009,0.000117341,0.000214273,7.47E-07
18155981.25,0.006320992,4.888186455,-0.060940158,-0.024370031,0.001101297,-0.000941626,-2.00E-05
18155981.27,0.006329955,4.888766289,-0.056248095,-0.018154576,0.002393868,-0.000747917,-5.69E-06
18155981.29,0.006344135,4.889230251,-0.056573007,-0.013871273,0.003116715,-0.00064517,-5.69E-06
18155981.31,0.006356954,4.889658928,-0.057197344,-0.010720728,0.003743282,-0.000588978,-5.69E-06
18155981.33,0.006367572,4.89007473,-0.0581914,-0.008167435,0.004047771,-0.00055462,-5.69E-06
18155981.35,0.006376075,4.890492439,-0.059147708,-0.005976676,0.004219816,-0.000533512,-5.69E-06
18155981.38,0.006382668,4.890892982,-0.059253056,-0.004440337,0.004506707,-0.000523193,-5.69E-06
18155981.41,0.006388463,4.891295433,-0.060181182,-0.003136033,0.004795581,-0.000518359,-5.69E-06
18155981.44,0.006392802,4.891954899,-0.06164629,-0.001701446,0.004727048,-0.000512038,-5.70E-06
18155981.47,0.006390929,4.892475128,-0.064894468,-0.000834857,0.004787215,-0.000511876,-5.70E-06
18155981.49,0.006388886,4.893030643,-0.063388824,-0.000329034,0.004595782,-0.000507652,-5.70E-06
18155981.51,0.006391505,4.893437862,-0.057013888,-1.39E-06,0.004071802,-0.000497816,-5.70E-06
18155981.53,0.006395732,4.8937397,-0.057330023,6.35E-05,0.003670691,-0.00049269,-5.70E-06
18155981.55,0.006397529,4.894064426,-0.059145045,0.000102131,0.003671625,-0.000493782,-5.70E-06
18155981.57,0.006395804,4.894444466,-0.061204452,0.000291624,0.003354813,-0.000491796,-5.70E-06
18155981.59,0.006395163,4.894827366,-0.060539369,0.000299985,0.003380223,-0.000491489,-5.70E-06
18155981.62,0.006395191,4.895192146,-0.060538877,0.000283945,0.003172007,-0.000489029,-5.70E-06
18155981.64,0.006394597,4.895561218,-0.061132263,0.000265502,0.002856801,-0.000485648,-5.70E-06
18155981.7,0.006391302,4.895989895,-0.063591614,0.0001458,0.002763376,-0.000485947,-5.70E-06
18155982.73,0.006387519,4.8968997,-0.062290125,0.000122942,0.002364101,-0.00047988,-5.70E-06
18155982.82,0.006548437,4.899654388,-0.05968697,0.01779834,0.046218082,-0.00215144,-1.16E-05
18155982.9,0.007239393,4.899977207,-0.056453589,0.039380215,0.105934784,-0.004088128,-2.89E-05
18155982.96,0.00793887,4.89978838,-0.058939874,0.054357857,0.158899859,-0.004262553,-1.70E-05
18155983,0.008372755,4.899232864,-0.059071716,0.05828004,0.182875112,-0.006357466,-3.94E-05
18155983.06,0.008470722,4.898542881,-0.055812292,0.074923553,0.147060096,-0.008650098,-2.40E-05
18155983.15,0.007658619,4.896794319,-0.057252873,0.117530897,0.052979764,-0.010824095,-2.40E-05
18155983.17,0.007452284,4.896339893,-0.054984793,0.123944513,0.034991372,-0.010686815,-2.40E-05
18155983.23,0.00735953,4.895829201,-0.05057938,0.189638466,0.026531087,-0.010483773,-2.40E-05
18155983.26,0.007169522,4.894213676,-0.052487858,0.284425884,0.010179321,-0.01037906,-2.40E-05
18155983.31,0.007107408,4.89338541,-0.052296881,0.316803187,0.004088297,-0.010364511,-2.40E-05
18155983.36,0.007059168,4.892331123,-0.049748268,0.33604449,-0.00199933,-0.010334836,-2.40E-05
18155983.41,0.007620892,4.889941216,-0.039453167,0.560255706,0.085952841,-0.011827148,-2.40E-05
18155983.44,0.007993694,4.886689663,-0.033680752,0.749637604,0.085436895,-0.008822218,-2.40E-05
18155983.48,0.008075842,4.885121822,-0.025689147,0.814745724,0.087358885,-0.00824133,-2.40E-05
18155983.55,0.008230736,4.880090714,-0.022498783,0.930924833,0.093081675,-0.007690056,-2.40E-05
18155983.6,0.008268985,4.878294945,-0.025494801,0.950523138,0.094297796,-0.007687436,-2.40E-05
18155983.65,0.008266138,4.874133587,-0.019973818,0.940659761,0.063638456,-0.006449098,-2.40E-05
18155983.67,0.008156806,4.872886181,-0.019379862,0.928708017,0.049915899,-0.005800738,-2.40E-05
18155983.72,0.008024188,4.871391296,-0.022842526,0.91719234,0.037414487,-0.005357772,-2.40E-05
18155983.78,0.007830068,4.868864536,-0.025372935,0.898834705,0.02103149,-0.005014195,-2.40E-05
18155983.83,0.007663195,4.865779877,-0.022052851,0.81726557,0.007693958,-0.004819111,-2.40E-05
18155983.86,0.007583505,4.863415241,-0.021433681,0.730668247,0.001467057,-0.004737537,-2.40E-05
18155983.94,0.007513174,4.859777927,-0.019565433,0.652615786,-0.004150076,-0.004605151,-2.40E-05
18155983.99,0.007490946,4.857588291,-0.02259014,0.637152076,-0.006903271,-0.004622276,-2.40E-05
18155984.12,0.007820598,4.854505539,-0.018547107,0.333157837,0.024518434,-0.002139484,-2.40E-05
18155984.15,0.007711846,4.848597527,-0.011829846,0.010666479,0.007396414,-0.00253353,-2.40E-05
18155984.19,0.007679708,4.847025871,-0.007428055,-0.028248934,0.004926732,-0.0025339,-2.40E-05
18155984.2,0.149359658,4.835828304,-0.00655155,-0.112404712,-2.743704796,-3.807598114,-0.210272938
18155984.23,0.177444994,4.834566593,-0.004484649,-0.111351863,-2.630931616,-4.764323235,-0.065285936
18155984.25,0.201936126,4.833824158,-0.00733642,-0.108310848,-2.392054558,-5.497582436,-0.065293193
18155984.27,0.220612124,4.833501339,-0.007546033,-0.101482108,-2.077171087,-5.919718742,-0.065300442
18155984.29,0.236839592,4.83333683,-0.00811978,-0.094181925,-1.772837639,-6.175956249,-0.065307699
18155984.31,0.252156168,4.833224297,-0.008909742,-0.08683566,-1.490190864,-6.337700367,-0.065314949
18155984.33,0.266476303,4.833117962,-0.00925002,-0.079881936,-1.242388725,-6.436554432,-0.065322198
18155984.35,0.280871838,4.832983494,-0.01009326,-0.073293537,-1.01924479,-6.501070499,-0.065329455
18155984.37,0.295894355,4.832798481,-0.011136645,-0.066762075,-0.813689649,-6.54379034,-0.065336704
18155984.4,0.312442273,4.832530499,-0.012693475,-0.060058936,-0.618583262,-6.572558403,-0.065343961
18155984.44,0.327428132,4.832230568,-0.011477775,-0.053889982,-0.465733767,-6.588321209,-0.065351211
18155984.45,0.35201773,4.831600189,-0.012821054,-0.045146201,-0.265847743,-6.602856636,-0.06535846
18155984.49,0.361838132,4.83129549,-0.016818792,-0.042165209,-0.19977726,-6.606530666,-0.065365717
18155984.5,0.382935107,4.830581188,-0.010348948,-0.03484397,-0.088143848,-6.611889839,-0.065372966
18155984.53,0.393078595,4.830194473,-0.007934774,-0.031514671,-0.045446977,-6.613831043,-0.065380216
18155984.55,0.406452239,4.829628944,-0.011185477,-0.028092107,0.004774304,-6.616168499,-0.065387473
18155984.57,0.420459747,4.828990936,-0.011981087,-0.024532892,0.045015235,-6.618277073,-0.065394722
18155984.6,0.434021175,4.828327656,-0.011697664,-0.021255849,0.074289612,-6.620104313,-0.065401979
18155984.62,0.447337687,4.827629566,-0.011653023,-0.018314011,0.096155241,-6.621779919,-0.065409228
18155984.64,0.460498452,4.826896667,-0.011685641,-0.015670793,0.111801289,-6.623360634,-0.065416478
