timestamp,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,compass
18155904.8073853,3.138852119445801,-0.2088267058134079,0.0006940311868675053,9.807548522949219,0.0001652192004257813,0.0007720923167653382,0.0003830093774013221
18155904.9197495,3.138852119445801,154883.484375,-127015.4921875,3934.49462890625,0.0007718180422671139,-0.000176427565747872,0.0004193604690954089
18155904.9682969,3.138852119445801,-0.20540890097618103,-0.0006200040224939585,9.844412803649902,0.00012840685667470098,-0.000264978501945734,0.0002009965683100745
18155905.0186485,3.138852119445801,-0.2155950516462326,-0.00555078499019146,9.897043228149414,0.0005505274748429656,0.00012384461297187954,-0.0003086982178501785
18155905.0713907,3.138852119445801,-0.20178596675395966,0.0032683364115655422,9.75328540802002,0.0002436627255519852,-0.0001235354138771072,0.00031100958585739136
18155905.116071,3.138852119445801,-0.20200973749160767,-0.007103237323462963,9.746692657470703,0.000252618920058012,-8.696949953446165e-05,-0.0006307177827693522
18155905.1633251,3.138852119445801,-0.20684780180454254,0.007919684052467346,9.794854164123535,0.00042232166742905974,-0.00010261712304782122,-0.00028734776424244046
18155905.2071075,3.138852119445801,-0.20604683458805084,0.0002660031896084547,9.851531028747559,-0.00043591257417574525,0.0005743165384046733,6.301989924395457e-05
18155905.2798815,3.138852119445801,-0.2069687843322754,-0.006798948161303997,9.79959774017334,-3.283085243310779e-05,1.0158551958738826e-05,0.0005623939214274287
18155905.2798815,3.138852119445801,-0.20321837067604065,0.0017226365162059665,9.785611152648926,-0.00041583762504160404,-0.0005606270278804004,4.752039967570454e-05
18155905.3414125,3.138852119445801,-0.2165641337633133,0.0022408440709114075,9.829535484313965,-0.00010455316805746406,-6.77183415973559e-05,0.000935589661821723
18155905.3999306,3.138852119445801,-0.20479418337345123,0.000714081572368741,9.81849193572998,0.00018119747983291745,-0.00020222735474817455,-6.022454545018263e-05
18155905.507315,3.138852119445801,-0.20861539244651794,0.002519751200452447,9.815450668334961,-0.0003139082109555602,-4.5743036025669426e-06,-0.00013496105384547263
18155905.5802119,3.138852119445801,-0.21188609302043915,7.75698572397232e-06,9.765630722045898,0.0001314367400482297,-0.0004223181458655745,0.00016029799007810652
18155905.6439512,3.138852119445801,-0.20797030627727509,0.00135080236941576,9.789841651916504,-3.0062372388783842e-05,-3.241941158194095e-05,8.561038703192025e-05
18155905.7198445,3.138852119445801,-0.20400969684123993,0.0010166836436837912,9.8375244140625,-0.00038022076478227973,8.056256774580106e-05,-0.0005751913995482028
18155905.7756037,3.138852119445801,-0.20148298144340515,-0.00024222582578659058,9.833996772766113,8.517831156495959e-05,-0.0006905766786076128,-0.00022874565911479294
18155905.8295248,3.138852119445801,-0.20547887682914734,0.0021428056061267853,9.79837417602539,-0.00023333590070251375,-0.0006396243115887046,-0.00032727752113714814
18155905.9152233,3.138852119445801,-0.20345255732536316,0.0010115319164469838,9.78286361694336,4.03156882384792e-05,-0.00028643955010920763,-0.000590799783822149
18155905.992771998,3.138852119445801,-0.20557937026023865,0.0012596584856510162,9.793115615844727,0.00039429415483027697,0.00020018412033095956,-0.0002759068156592548
18155906.0589357,3.138852119445801,-0.20567560195922852,-0.0008993063820526004,9.804676055908203,-5.210647941567004e-05,-0.0005371787119656801,-0.0005445937858894467
18155906.1226925,3.1388304233551025,5.411949157714844,-0.001023689517751336,9.537825584411621,0.051961999386548996,-7.17160728527233e-05,-0.0004439608892425895
18155906.2193168,3.138852119445801,11.181641578674316,0.00015452888328582048,9.47618579864502,0.05213208869099617,0.0004084615793544799,-0.00021141812612768263
18155906.2826551,3.138874053955078,6.924847602844238,0.004088365472853184,9.872966766357422,0.032009050250053406,-0.0005190055817365646,0.0008773348527029157
18155906.3676046,3.138852119445801,4.522891521453857,-0.003111983649432659,9.950382232666016,0.00919871125370264,-0.0003385196905583143,-7.7855795098003e-05
18155906.4589434,3.138852119445801,3.5410754680633545,-0.0038719624280929565,9.866966247558594,-0.005931628867983818,-0.00027926970506086946,0.00021633299184031785
18155906.5396144,3.138874053955078,2.9844560623168945,-0.0026968789752572775,9.82136058807373,-0.010472746565937996,0.0007831661496311426,6.275637861108407e-05
