timestamp,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,location_x,location_y,location_z,rotation_pitch,rotation_yaw,rotation_roll,control_throttle,control_steer,control_brake,control_hand_brake,control_reverse,control_manual_gear_shift,control_gear
18155984.5971447,0.4340211749076843,4.828327655792236,-0.011697663925588131,0.5877312421798706,-0.02874554879963398,0.01228310912847519,-0.021255848929286003,0.07428961247205734,-6.6201043128967285,-84.43931579589844,125.61307525634766,0.0441693477332592,0.001728037721477449,87.37419128417969,0.3751969337463379,0.3825252652168274,-0.06540197879076004,0.0,False,False,False,1
18155984.5971447,0.4340211749076843,4.828327655792236,-0.011697663925588131,0.5877312421798706,-0.02874554879963398,0.01228310912847519,-0.021255848929286003,0.07428961247205734,-6.6201043128967285,-84.43931579589844,125.61307525634766,0.0441693477332592,0.001728037721477449,87.37419128417969,0.3751969337463379,0.3825252652168274,-0.06540197879076004,0.0,False,False,False,1
18155984.6201008,0.44733768701553345,4.827629566192627,-0.011653022840619087,0.5801491737365723,-0.030413076281547546,0.0019448401872068644,-0.01831401139497757,0.09615524113178253,-6.621779918670654,-84.4307632446289,125.72454071044922,0.04390682280063629,0.001188452821224928,87.2214126586914,0.37311914563179016,0.3825252652168274,-0.06540922820568085,0.0,False,False,False,1
18155984.6201008,0.44733768701553345,4.827629566192627,-0.011653022840619087,0.5801491737365723,-0.030413076281547546,0.0019448401872068644,-0.01831401139497757,0.09615524113178253,-6.621779918670654,-84.4307632446289,125.72454071044922,0.04390682280063629,0.001188452821224928,87.2214126586914,0.37311914563179016,0.3825252652168274,-0.06540922820568085,0.0,False,False,False,1
18155984.6440528,0.4604984521865845,4.826896667480469,-0.01168564148247242,0.5493196845054626,-0.030590597540140152,-0.001361475675366819,-0.015670793130993843,0.11180128902196884,-6.623360633850098,-84.4219741821289,125.83541107177734,0.04364456236362457,0.0006898490828461945,87.06936645507812,0.3706575930118561,0.3825252652168274,-0.06541647762060165,0.0,False,False,False,1
18155984.6440528,0.4604984521865845,4.826896667480469,-0.01168564148247242,0.5493196845054626,-0.030590597540140152,-0.001361475675366819,-0.015670793130993843,0.11180128902196884,-6.623360633850098,-84.4219741821289,125.83541107177734,0.04364456236362457,0.0006898490828461945,87.06936645507812,0.3706575930118561,0.3825252652168274,-0.06541647762060165,0.0,False,False,False,1
18155984.6670754,0.4741501212120056,4.8260884284973145,-0.012264860793948174,0.5929656028747559,-0.035106174647808075,-0.02515861764550209,-0.013195608742535114,0.1232113391160965,-6.624937534332275,-84.41246032714844,125.95111083984375,0.043355293571949005,0.0002117358526447788,86.91065979003906,0.3677844703197479,0.3825252652168274,-0.06542373448610306,0.0,False,False,False,1
18155984.6900827,0.4872213900089264,4.825274467468262,-0.011751452460885048,0.5681406259536743,-0.03537868708372116,0.022315211594104767,-0.011012150906026363,0.12876355648040771,-6.626387596130371,-84.40301513671875,126.0622787475586,0.04308982938528061,-0.00021856604143977165,86.75809478759766,0.3648702800273895,0.3825252652168274,-0.06543098390102386,0.0,False,False,False,1
18155984.7133222,0.5002270936965942,4.824420928955078,-0.011822045780718327,0.5595968961715698,-0.0367252342402935,-0.0030374214984476566,-0.009132741950452328,0.1315506398677826,-6.627809047698975,-84.39328002929688,126.1733627319336,0.042822495102882385,-0.0006147170206531882,86.60558319091797,0.36187392473220825,0.3825252652168274,-0.06543823331594467,0.0,False,False,False,1
18155984.7354965,0.5133224725723267,4.823519706726074,-0.011999261565506458,0.59053635597229,-0.040640633553266525,-0.00799154955893755,-0.0074386741034686565,0.13157981634140015,-6.629212856292725,-84.38314056396484,126.28557586669922,0.04254749044775963,-0.0009767169831320643,86.4515151977539,0.3588287830352783,0.3825252652168274,-0.06544549018144608,0.0,False,False,False,1
18155984.7592685,0.525795578956604,4.822624683380127,-0.011518021114170551,0.5246796607971191,-0.03764904662966728,0.020243320614099503,-0.006021028850227594,0.1288624256849289,-6.630519866943359,-84.3731918334961,126.39261627197266,0.04229652136564255,-0.00131139624863863,86.30447387695312,0.35597267746925354,0.3825252652168274,-0.06545273959636688,0.0,False,False,False,1
18155984.7896116,0.5391191244125366,4.821623802185059,-0.012427483685314655,0.4391137659549713,-0.03298676759004593,-0.029973817989230156,-0.004707690328359604,0.12571652233600616,-6.631918430328369,-84.36221313476562,126.50733947753906,0.042003706097602844,-0.0016187547007575631,86.14682006835938,0.35297128558158875,0.3825252652168274,-0.06545999646186829,0.0,False,False,False,1
18155984.8074846,0.5560428500175476,4.820285320281982,-0.015838727355003357,0.9468508958816528,-0.07488556951284409,-0.19085271656513214,-0.0032044516410678625,0.12160497158765793,-6.6336283683776855,-84.34770965576172,126.65374755859375,0.04151516035199165,-0.0019875848665833473,85.945556640625,0.34922850131988525,0.3825252652168274,-0.06546724587678909,0.0,False,False,False,1
18155984.8298019,0.5661196112632751,4.819478988647461,-0.008334244601428509,0.4515162706375122,-0.036129847168922424,0.3362584412097931,-0.0026245892513543367,0.10980886965990067,-6.634523868560791,-84.33895111083984,126.7399673461914,0.041371915489435196,-0.002165169920772314,85.82698822021484,0.3472566306591034,0.3825252652168274,-0.0654744952917099,0.0,False,False,False,1
18155984.8528413,0.5785606503486633,4.818421840667725,-0.011033476330339909,0.5400436520576477,-0.04588893800973892,-0.11716891080141068,-0.0018304609693586826,0.10568457096815109,-6.635825157165527,-84.3277587890625,126.84762573242188,0.04112972319126129,-0.0023837359622120857,85.67890167236328,0.3448706269264221,0.3825252652168274,-0.0654817521572113,0.0,False,False,False,1
18155984.8747272,0.5915099382400513,4.817230701446533,-0.011285846121609211,0.5916455984115601,-0.054422471672296524,-0.01153063215315342,0.009709984995424747,0.1221359446644783,-6.637881755828857,-84.31590270996094,126.95872497558594,0.04086753726005554,-0.0024725282564759254,85.5260009765625,0.34228500723838806,0.3825252652168274,-0.06548900157213211,0.0,False,False,False,1
18155984.8961964,0.6039877533912659,4.81599235534668,-0.010350429452955723,0.5811799168586731,-0.05767851695418358,0.04356895387172699,0.026613730937242508,0.1483883261680603,-6.640067100524902,-84.30437469482422,127.06427764892578,0.04063686355948448,-0.002226641634479165,85.38067626953125,0.33914250135421753,0.3825252652168274,-0.06549625843763351,0.0,False,False,False,1
18155984.9176349,0.6162540912628174,4.81473445892334,-0.009959029033780098,0.5721772909164429,-0.05867600813508034,0.018257318064570427,0.04093233123421669,0.1696862131357193,-6.641901016235352,-84.29280090332031,127.16777801513672,0.040416259318590164,-0.0017075472278520465,85.23809814453125,0.3355655372142792,0.3825252652168274,-0.06550350785255432,0.0,False,False,False,1
18155984.9398406,0.6284993886947632,4.813440799713135,-0.009819370694458485,0.551448404788971,-0.05825798213481903,0.006289301905781031,0.05301147326827049,0.18713943660259247,-6.643547534942627,-84.28099060058594,127.27110290527344,0.04019687697291374,-0.0009767169831320643,85.09567260742188,0.33156418800354004,0.3825252652168274,-0.06551075726747513,0.0,False,False,False,1
18155984.9615113,0.6411580443382263,4.8120646476745605,-0.010044489055871964,0.584228515625,-0.06351284682750702,-0.010389773175120354,0.0642121434211731,0.203397735953331,-6.645158767700195,-84.26848602294922,127.37811279296875,0.03996158391237259,0.0,84.9481201171875,0.32704225182533264,0.3825252652168274,-0.06551801413297653,0.0,False,False,False,1
18155984.9823499,0.6535018682479858,4.810687065124512,-0.009603241458535194,0.5923851728439331,-0.0661107525229454,0.021175652742385864,0.07359994947910309,0.2161373645067215,-6.646627426147461,-84.25601196289062,127.48251342773438,0.03974010422825813,0.001126981107518077,84.80411529541016,0.32230517268180847,0.3825252652168274,-0.06552526354789734,0.0,False,False,False,1
18155985.0048204,0.6653555631637573,4.809330463409424,-0.009113315492868423,0.5273863673210144,-0.0603569820523262,0.02179744653403759,0.08207479864358902,0.22802065312862396,-6.648012638092041,-84.24376678466797,127.5828857421875,0.03953617066144943,0.0023564151488244534,84.66559600830078,0.3174949884414673,0.3825252652168274,-0.06553252041339874,0.0,False,False,False,1
18155985.0306295,0.6781079173088074,4.807830810546875,-0.009829865768551826,0.49453991651535034,-0.05815696343779564,-0.02778802439570427,0.08998622000217438,0.23934590816497803,-6.6494951248168945,-84.23029327392578,127.69113159179688,0.03929763659834862,0.003824905725196004,84.51614379882812,0.3120078444480896,0.3825252652168274,-0.06553976982831955,0.0,False,False,False,1
18155985.0787718,0.6927015781402588,4.806066036224365,-0.011178282089531422,0.3032051920890808,-0.03666583448648453,-0.028015373274683952,0.09904911369085312,0.2532375752925873,-6.651215076446533,-84.21446228027344,127.81526184082031,0.03898300230503082,0.005675886757671833,84.34465789794922,0.3053683936595917,0.3825252652168274,-0.06554701924324036,0.0,False,False,False,1
18155985.1196324,0.7198802828788757,4.802632808685303,-0.012877533212304115,0.6651551127433777,-0.08402272313833237,-0.041586440056562424,0.11393384635448456,0.2754334807395935,-6.654263496398926,-84.18386840820312,128.04685974121094,0.03826698288321495,0.009582755155861378,84.02439880371094,0.29196205735206604,0.3825252652168274,-0.06555427610874176,0.0,False,False,False,1
